team1_seed,team2_seed,team1_dis(km),team2_dis(km),team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_adjtempo,team1_adjoe,team1_adjde,team2_adjtempo,team2_adjoe,team2_adjde,team1_outcome,game_id
3,10,474.2202616,439.3770454,0,1,0,0,0,0,59,34,136,95,27,5,27,5,0,0,0,0,0,0,27,5,27,5,27,5,27,5,54.7988,32.2581,60.4527,11.9175,44.6142,28.8217,69.5222,9.4427,34.5491,32.4213,63.5776,54.902,0.0991,0.0792,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,65.6775,110.257,91.6547,66.1658,113.6686,96.201,0,2002-1245-1338
8,12,478.2206628,2755.204331,5,5,4,4,0,0,133,58,133,58,19,11,19,11,2,2,0,0,0,0,59,37,59,37,21,11,21,11,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,68.5327,110.6811,96.7451,70.5889,112.3241,99.0919,0,2002-1281-1417
3,2,1147.659046,2197.591531,17,22,8,10,4,5,467,144,656,239,22,9,22,9,7,8,1,1,0,0,183,73,286,176,27,4,27,4,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,72.8207,117.3877,96.9262,68.4844,110.4555,88.5941,0,2002-1328-1112
11,2,1253.811337,348.0404999,0,0,0,0,0,0,77,46,77,46,26,7,26,7,9,14,7,7,1,1,375,149,623,286,24,6,24,6,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,73.0735,105.457,94.6616,70.3456,108.1906,91.5948,0,2002-1163-1356
4,1,377.5822588,670.0383531,1,3,1,2,0,0,51,16,180,97,24,8,24,8,12,12,7,7,2,2,384,92,384,92,29,3,29,3,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,70.701,111.9148,92.7977,79.1217,115.0406,90.5399,0,2002-1242-1228
1,4,456.1611292,899.9414602,8,11,5,7,1,1,268,143,475,271,26,4,26,4,4,8,3,6,1,1,130,42,254,104,20,9,20,9,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,75.418,116.2551,91.5424,69.3445,109.8256,91.1143,1,2002-1268-1246
2,6,2696.797086,1602.008046,1,2,0,0,0,0,91,57,181,137,23,8,23,8,3,9,0,1,0,0,88,42,290,176,20,11,20,11,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,72.3868,116.6486,95.8647,70.6207,113.6185,99.4373,1,2002-1332-1400
5,10,217.164859,439.3770454,1,1,0,0,0,0,41,24,41,24,20,11,20,11,0,0,0,0,0,0,27,5,27,5,27,5,27,5,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,66.5739,109.6136,89.9224,66.1658,113.6686,96.201,1,2002-1231-1245
12,2,2755.204331,2197.591531,2,2,0,0,0,0,59,37,59,37,21,11,21,11,7,8,1,1,0,0,183,73,286,176,27,4,27,4,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,70.5889,112.3241,99.0919,68.4844,110.4555,88.5941,0,2002-1328-1281
1,2,670.0383531,2696.797086,12,12,7,7,2,2,384,92,384,92,29,3,29,3,1,2,0,0,0,0,91,57,181,137,23,8,23,8,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,79.1217,115.0406,90.5399,72.3868,116.6486,95.8647,1,2002-1242-1332
2,1,348.0404999,456.1611292,9,14,7,7,1,1,375,149,623,286,24,6,24,6,8,11,5,7,1,1,268,143,475,271,26,4,26,4,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,70.3456,108.1906,91.5948,75.418,116.2551,91.5424,0,2002-1268-1163
5,2,631.2784028,1206.628215,1,1,0,0,0,0,41,24,41,24,20,11,20,11,7,8,1,1,0,0,183,73,286,176,27,4,27,4,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,66.5739,109.6136,89.9224,68.4844,110.4555,88.5941,1,2002-1231-1328
1,1,1130.04685,884.6356933,12,12,7,7,2,2,384,92,384,92,29,3,29,3,8,11,5,7,1,1,268,143,475,271,26,4,26,4,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,79.1217,115.0406,90.5399,75.418,116.2551,91.5424,0,2002-1268-1242
5,1,631.2784028,884.6356933,1,1,0,0,0,0,41,24,41,24,20,11,20,11,8,11,5,7,1,1,268,143,475,271,26,4,26,4,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,66.5739,109.6136,89.9224,75.418,116.2551,91.5424,0,2002-1268-1231
16,16,1509.878407,482.3499319,1,1,0,0,0,0,28,29,28,29,17,12,17,12,0,0,0,0,0,0,101,100,130,151,14,16,14,16,51.0097,32.5901,61.3975,5.7412,48.4147,33.4746,63.7288,6.9359,33.856,37.76,57.1984,52.9925,0.0895,0.1098,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,69.3045,97.6467,107.6051,68.9391,101.4705,114.058,0,2003-1421-1411
16,1,3162.77623,950.7942246,0,0,0,0,0,0,217,259,263,317,21,11,21,11,18,23,9,11,4,5,494,148,683,243,25,3,25,3,48.0231,33.7634,65.9722,8.7512,47.0993,32.8173,67.5906,9.3081,27.6951,38.8455,57.1622,59.0449,0.1052,0.1087,50.8186,35.3488,70.9138,9.5506,44.6629,32.1101,64.2857,5.7299,30.5542,31.4726,58.4789,58.6288,0.1113,0.0817,65.6467,100.0785,98.1904,74.5977,114.4555,90.2006,0,2003-1112-1436
7,10,685.4446981,1339.264236,0,5,0,3,0,1,71,30,264,101,23,6,23,6,0,2,0,0,0,0,79,71,165,152,19,11,19,11,48.1234,34.4262,65.4015,12.7517,44.3792,32.4176,64.8475,8.0067,33.7203,31.4154,62.6429,57.2238,0.1018,0.1027,52.2054,31.9797,67.1216,10.6109,49.3569,34.1365,68.7692,9.0383,22.1722,28.5878,56.6038,56.1224,0.0757,0.0835,69.8502,110.2239,93.0835,68.5383,111.0911,96.319,0,2003-1113-1272
6,11,1336.565293,2245.900674,4,5,0,0,0,0,175,99,258,166,29,4,29,4,0,0,0,0,0,0,74,93,74,93,24,6,24,6,55.7403,38.961,69.3215,10.9286,46.6429,34.238,70.1389,6.8092,35.4294,25.4923,58.7269,51.4076,0.1193,0.0939,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,70.1399,110.1662,95.1464,72.9304,109.0285,98.7009,0,2003-1141-1166
9,8,1702.207925,2214.411888,1,2,0,0,0,0,127,97,190,123,18,12,18,12,3,6,1,2,0,0,139,78,323,211,21,8,21,8,52.8125,35.6322,76.9716,8.8652,48.8475,33.7736,72.3824,9.0625,42.029,31.9662,60.3974,53.9726,0.114,0.1107,50.3882,37.3585,68.0532,7.526,48.8754,33.8415,68.1818,6.4441,29.1529,36.2031,57.6151,63.1512,0.0934,0.0819,66.2676,110.1397,98.2094,67.4744,108.3908,95.5636,0,2003-1143-1301
12,5,943.9697224,3574.935321,1,1,0,0,0,0,108,77,108,77,23,8,23,8,10,15,8,8,1,1,399,159,647,296,21,9,21,9,49.0265,40.2672,73.9073,7.2566,44.4248,32.2896,70.0394,6.8142,31.6808,31.1395,55.9477,51.2744,0.1048,0.0816,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,66.791,108.6906,93.3903,72.5331,110.588,93.6982,0,2003-1163-1140
14,3,573.9636316,2902.051794,0,0,0,0,0,0,46,44,46,44,19,13,19,13,18,18,13,13,9,9,588,174,661,233,24,6,24,6,54.0905,36.0335,70.4,10.2665,48.6677,34.3936,69.3295,7.9428,22.1398,28.2743,58.3951,50.6297,0.0774,0.1314,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,68.4037,110.18,104.269,72.423,115.3631,94.2976,0,2003-1181-1161
8,9,2330.79103,885.6323077,11,12,4,4,1,1,348,112,445,158,17,11,17,11,3,3,2,2,0,0,104,28,104,28,23,8,23,8,39.8305,34.3805,69.0049,12.0192,42.5962,34.8178,66.893,7.3729,32.6868,32.2034,53.5232,56.0976,0.0773,0.0614,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,68.0049,103.4997,90.9919,68.9616,110.2921,96.978,0,2003-1211-1153
13,4,313.0846501,350.3430601,2,2,0,0,0,0,100,53,100,53,24,8,24,8,2,4,2,3,0,0,77,23,206,104,24,6,24,6,51.3926,36.5385,66.1169,8.8803,48.5714,29.8387,69.637,7.4573,37.7865,27.694,54.9451,49.8069,0.1021,0.089,54.1054,36.6352,72.471,8.9286,41.5179,30.9179,70.8397,7.2602,35.4713,35.6692,66.9383,53.7291,0.1046,0.0838,69.1952,106.6789,95.463,69.3946,112.7263,90.3251,0,2003-1228-1443
15,2,1419.842383,436.3126781,2,3,0,0,0,0,118,41,336,179,24,8,24,8,13,13,8,8,3,3,413,100,413,100,25,7,25,7,49.3095,33.3333,72.1232,5.7331,48.3083,34.0509,69.3654,5.4427,23.6352,32.4444,58.5831,50.8721,0.0831,0.0831,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937,62.7924,105.0306,99.8051,73.7257,111.7339,88.2407,0,2003-1242-1429
14,3,616.9720783,770.3847105,2,4,0,1,0,0,76,45,220,169,26,4,26,4,1,1,0,0,0,0,79,40,79,40,23,5,23,5,49.7368,35.8916,70.1649,12.4406,44.1595,33.4755,66.7286,7.3684,27.9848,30.8147,63.4986,58.3601,0.1197,0.0988,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949,66.5939,104.4775,94.291,67.3605,116.5789,97.0902,0,2003-1266-1221
6,11,416.3041201,276.7565367,3,3,1,1,0,0,83,48,83,48,21,10,21,10,1,1,1,1,0,0,103,53,103,53,24,6,24,6,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996,50.2297,38.664,69.9834,8.0201,46.3659,40.6383,68.7898,5.6662,27.4444,28.1944,50.6494,51.0724,0.1151,0.0747,67.0266,110.0055,94.1936,68.5071,109.4424,98.7394,1,2003-1281-1356
12,5,392.8547784,203.3622028,0,0,0,0,0,0,40,20,40,20,24,7,24,7,2,4,0,0,0,0,64,30,163,82,22,9,22,9,53.6673,35.5982,68.9189,9.5279,47.5536,35.3728,70.3343,9.9284,37.7159,30.9834,62.7824,53.8566,0.1242,0.108,48.0303,38.5034,76.0582,11.5809,42.7696,36.6609,68.7279,11.4394,35.7664,26.254,60.8506,56.8606,0.1005,0.094,73.0545,107.3201,95.5737,70.9801,116.4151,99.2866,0,2003-1323-1454
1,16,31.5309585,1543.006779,8,9,2,2,1,1,211,80,314,183,24,6,24,6,4,4,0,0,0,0,276,199,276,199,20,10,20,10,47.3312,39.185,69.2063,9.262,44.4277,32.0513,66.8293,7.0644,33.3682,26.0579,56.5064,47.8378,0.1073,0.0847,50.3333,33.2645,69.9488,7.8345,45.6866,34.4037,65.3491,8.0833,28.7411,36.5363,41.3072,50.8065,0.1095,0.1335,64.2353,110.159,89.4483,73.3571,96.288,103.9392,1,2003-1328-1354
13,4,1655.531657,1201.523289,0,0,0,0,0,0,144,110,167,141,18,11,18,11,10,10,3,3,1,1,361,165,515,242,23,8,23,8,50.9161,37.8585,66.3199,8.0134,46.995,35.5072,68.3426,10.0289,33.5256,31.5429,64.1873,52.0422,0.0728,0.1069,48.5513,35.6481,67.7515,8.9518,45.4476,30.5691,71.131,5.6382,33.6623,31.9979,56.6392,48.2097,0.0779,0.0947,72.1541,103.9853,95.8017,67.1391,108.5081,94.8152,0,2003-1390-1360
4,13,2789.700152,2178.087735,1,2,0,0,0,0,155,115,256,190,24,5,24,5,1,1,0,0,0,0,49,16,49,16,22,9,22,9,50.8458,35.861,71.386,7.4897,44.9383,37.2671,71.7017,8.2587,38.6447,28.4452,61.2466,49.5868,0.0816,0.0898,51.0441,36.7797,73.021,11.9819,43.8583,30.832,68.0578,6.8832,31.333,31.5979,55.6442,49.6757,0.1063,0.0984,65.6414,116.4746,101.0134,68.7832,105.1844,95.343,0,2003-1409-1173
5,12,2234.352804,839.955819,1,1,0,0,0,0,41,20,71,47,22,7,22,7,0,0,0,0,0,0,77,40,131,93,26,5,26,5,51.4655,35.7016,73.1826,7.3211,47.005,33.4038,71.9512,7.2414,32.6756,28.2388,53.0075,48.9627,0.1092,0.0741,53.1369,33.3333,73.1579,1.7257,51.4986,34.608,68.4825,8.6502,34.414,32.2044,56.9314,52.2727,0.0988,0.0785,63.1091,111.3487,92.1835,67.3712,109.3373,100.9898,1,2003-1458-1451
10,7,591.0697961,1492.436327,2,7,1,2,0,0,170,110,520,323,20,11,20,11,2,2,1,1,0,0,149,96,149,96,23,6,23,6,51.8139,34.6084,66.9782,13.8539,46.7674,33.1378,68.4116,7.7287,30.2146,36.4122,51.7119,52.8736,0.1149,0.1154,49.6425,36.3222,68.6179,14.4864,38.8938,33.2,65.2529,8.2737,40.1955,30.5064,57.5172,55.9934,0.1092,0.0926,68.1404,104.4508,93.7798,65.9758,107.5022,88.3847,1,2003-1120-1386
5,12,192.0028779,704.5871976,1,1,0,0,0,0,100,59,100,59,21,9,21,9,0,0,0,0,0,0,51,11,51,11,25,5,25,5,52.2709,34.1223,67.4033,10.6912,44.0553,32.7087,67.2269,7.4319,29.5111,35.1077,55.2109,45.3731,0.1297,0.1138,53.4128,39.0988,71.7557,4.9028,48.6898,34.9036,66.2366,9.7508,42.7064,28.303,54.0682,42.8958,0.1037,0.0814,65.9654,106.8345,87.1782,59.9481,113.1309,99.9469,0,2003-1139-1280
15,2,2528.215863,1738.596884,0,0,0,0,0,0,85,56,85,56,23,6,23,6,4,4,2,2,1,1,148,72,183,92,24,7,24,7,49.7984,35.7708,70.7504,13.7168,42.3894,32.2581,68.2805,7.2581,33.7784,30.5043,63.5556,66.6667,0.1087,0.1005,53.1668,39.0476,70.31,10.1236,46.5997,32.8767,65.1601,9.8127,39.6013,31.0969,61.3817,59.7484,0.1114,0.0926,68.3282,101.0464,98.898,66.9893,115.8386,94.0116,0,2003-1196-1358
7,10,1300.101342,758.9869853,2,2,1,1,1,1,66,37,66,37,20,12,20,12,1,3,0,0,0,0,99,61,167,85,17,11,17,11,47.5089,34.9381,71.8421,12.1781,46.2074,29.3578,71.7325,10.7651,39.2761,27.4975,59.6447,50.3641,0.0652,0.0956,47.1889,32.2183,71.2625,10.6768,46.2345,33.3935,71.5415,8.3871,34.3618,34.5602,50.6475,50.8955,0.0973,0.0801,64.9485,111.5878,98.9495,66.941,108.8779,95.7545,1,2003-1231-1104
16,1,697.0818723,542.0328162,0,0,0,0,0,0,64,83,64,83,20,13,20,13,5,9,4,7,1,1,161,46,285,108,29,3,29,3,50.3401,34.7541,69.404,5.0341,54.3515,36.3339,67.438,10.6293,34.1545,34.2681,54.4776,62.5146,0.1178,0.0977,53.9222,35.5556,70.3504,12.9412,45.2941,33.3333,68.6244,8.1081,27.8306,31.7612,55.9454,47.4002,0.1128,0.0903,68.3781,101.4951,100.2497,69.5797,114.3086,86.8145,0,2003-1246-1237
13,4,338.1163616,530.1539229,1,1,0,0,0,0,198,180,198,180,23,7,23,7,0,8,0,6,0,4,43,19,397,147,24,6,24,6,50.8718,33.8144,68.9552,11.6742,46.4253,35.743,68.472,9.4359,33.2192,31.0667,56.5152,54.7033,0.102,0.1025,52.5876,36.1702,69.6104,11.9355,45,31.0092,68.9904,6.5109,38.5641,30.5322,58.6475,53.6451,0.1013,0.079,65.1371,100.3818,97.1454,73.8813,114.0237,93.8296,0,2003-1257-1122
11,6,959.7388059,795.9830253,0,0,0,0,0,0,24,6,24,6,24,6,24,6,9,12,6,8,2,2,293,152,500,280,19,9,19,9,50.1715,37.1773,69.2308,5.5556,45.4981,31.1958,66.3701,7.1184,33.257,35.5953,56.9288,53.1298,0.1374,0.0826,49.1884,39.0057,71.3629,16.2562,40.7225,32.1981,70.0155,9.5272,26.9588,34.6567,62.5971,56.6761,0.1408,0.0949,65.7099,107.86,93.6881,73.7305,108.5287,90.8937,0,2003-1268-1423
7,10,1098.605213,2858.160111,5,5,4,4,3,3,186,77,186,77,19,12,19,12,1,1,0,0,0,0,125,102,125,102,20,11,20,11,48.0273,37.5262,73.5332,10.3066,43.8671,33.165,71.7033,9.0288,26.5738,33.5973,58.3744,54.4944,0.0949,0.098,48.201,32.716,66.9302,15.3515,42.8264,34.5048,68.3946,7.1283,24.8086,30.9901,48.7917,52.7675,0.0853,0.084,64.9246,106.4356,90.8202,71.3214,108.0696,94.0989,1,2003-1277-1160
6,11,2334.303771,437.6172662,10,23,4,10,1,2,293,123,725,288,21,9,21,9,6,6,0,0,0,0,253,134,253,134,22,5,22,5,46.9732,36.3855,64.3165,12.9839,41.6129,33.7526,66.2461,8.659,24.1279,27.781,49.8691,51.9941,0.1277,0.0994,50.6068,41.2829,70.9369,6.3043,44.3478,34.2308,67.2764,7.4029,42.4581,36.1111,62.5749,57.6792,0.1104,0.1065,68.1061,103.4155,89.0116,64.7514,110.0622,96.3654,1,2003-1329-1335
2,15,1405.889265,1600.538194,1,2,1,1,0,0,87,39,164,100,26,4,26,4,0,0,0,0,0,0,67,49,67,49,21,10,21,10,57.3702,36.3636,64.0374,11.3849,42.9907,30.7155,68.9369,8.794,32.3896,32.7429,65.9574,54.6921,0.1207,0.0891,51.2,38.2003,72.7273,6.7887,49.733,38.1226,71.6071,6.96,32.0283,28.4779,59.1908,53.584,0.1067,0.1099,66.6445,111.9746,87.0205,68.168,103.8778,104.9877,1,2003-1338-1447
9,8,473.995826,758.2423189,16,17,5,5,0,0,487,234,525,253,18,10,18,10,1,1,1,1,0,0,102,80,191,157,21,10,21,10,47.6516,33.691,75.1651,7.4431,45.2715,31.8182,72.5041,9.3937,28.4667,30.7039,50.3497,55.7522,0.1028,0.0776,53.1773,37.6532,64.613,10.8642,43.786,35.3553,67.5573,6.5217,32.3147,32.1987,60.517,48.7772,0.117,0.1092,70.7688,103.563,91.3159,69.1973,110.0228,92.1824,1,2003-1345-1261
14,3,287.3261983,421.5404361,0,0,0,0,0,0,69,45,69,45,23,6,23,6,21,21,10,10,2,2,647,226,647,226,24,5,24,5,48.64,34.5833,78.7623,9.178,45.411,32.0197,72.5601,10.8,27.7457,24.4726,54.0052,50.7868,0.1275,0.0969,51.9303,34.4444,69.3548,16.8371,43.5583,30.4071,65.1852,6.9738,25.1631,34.8868,51.2745,63.3257,0.1161,0.0952,69.6763,104.3127,94.1805,71.6951,112.2866,94.2499,0,2003-1393-1264
16,1,384.8284836,1209.502812,0,0,0,0,0,0,101,100,130,151,14,16,14,16,4,10,1,2,0,0,112,49,314,183,22,6,22,6,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,47.8405,35.6364,72.1271,8.705,44.2446,34.904,66.4781,6.9767,26.764,29.19,52.1834,45.0307,0.0878,0.0968,68.9391,101.4705,114.058,70.7742,118.7559,96.4505,0,2003-1400-1421
8,9,3321.594317,2350.356389,2,3,1,1,0,0,117,67,207,147,23,9,23,9,9,10,4,4,1,1,307,89,406,141,24,7,24,7,50,38.6454,77.3723,6.2457,44.9554,34.9177,70.4663,8.9425,36.9299,27.2954,61.1349,45.3901,0.1068,0.0858,48.8846,38,70.903,10.6822,45.5117,31.3725,69.6275,7.3715,36.7872,29.1799,56.2842,49.7696,0.0784,0.0954,72.466,110.4645,97.7407,62.9445,106.2703,93.6789,0,2003-1428-1332
15,2,926.3710616,930.8266603,0,0,0,0,0,0,105,92,105,92,20,10,20,10,1,6,0,0,0,0,45,18,210,96,24,5,24,5,48.9985,34.7619,73.7822,12.1972,48.0368,35.4204,72.3549,10.0154,24.447,31.8337,49.3606,60.9314,0.1378,0.1067,50.4105,34.1071,75.1538,12.1806,43.2709,33.4815,69.2699,8.5386,31.4961,36.5062,54.7826,50.6812,0.0924,0.108,76.2661,100.2287,99.6142,69.0613,114.4814,95.4639,0,2003-1448-1190
3,14,160.1492913,888.7227704,1,2,0,0,0,0,51,11,75,19,25,5,25,5,0,0,0,0,0,0,147,133,147,133,26,5,26,5,48.5671,36.0771,74.5149,7.0685,45.2381,32.0064,66.5169,7.2398,30.1002,31.8458,61.5294,49.4438,0.0767,0.0919,50,33.7915,68.4122,14.4876,46.6431,33.7398,68.6275,10.4348,43.1537,39.4652,53.6782,60.2317,0.1284,0.085,69.9615,112.706,93.9608,72.2621,106.4262,99.7752,1,2003-1462-1407
9,1,885.6323077,950.7942246,3,3,2,2,0,0,104,28,104,28,23,8,23,8,18,23,9,11,4,5,494,148,683,243,25,3,25,3,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,50.8186,35.3488,70.9138,9.5506,44.6629,32.1101,64.2857,5.7299,30.5542,31.4726,58.4789,58.6288,0.1113,0.0817,68.9616,110.2921,96.978,74.5977,114.4555,90.2006,0,2003-1112-1211
4,5,1201.523289,3574.935321,10,10,3,3,1,1,361,165,515,242,23,8,23,8,10,15,8,8,1,1,399,159,647,296,21,9,21,9,48.5513,35.6481,67.7515,8.9518,45.4476,30.5691,71.131,5.6382,33.6623,31.9979,56.6392,48.2097,0.0779,0.0947,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,67.1391,108.5081,94.8152,72.5331,110.588,93.6982,0,2003-1163-1390
11,3,2245.900674,2902.051794,0,0,0,0,0,0,74,93,74,93,24,6,24,6,18,18,13,13,9,9,588,174,661,233,24,6,24,6,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,72.9304,109.0285,98.7009,72.423,115.3631,94.2976,0,2003-1181-1141
2,10,436.3126781,1339.264236,13,13,8,8,3,3,413,100,413,100,25,7,25,7,0,2,0,0,0,0,79,71,165,152,19,11,19,11,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937,52.2054,31.9797,67.1216,10.6109,49.3569,34.1365,68.7692,9.0383,22.1722,28.5878,56.6038,56.1224,0.0757,0.0835,73.7257,111.7339,88.2407,68.5383,111.0911,96.319,1,2003-1242-1113
3,6,770.3847105,416.3041201,1,1,0,0,0,0,79,40,79,40,23,5,23,5,3,3,1,1,0,0,83,48,83,48,21,10,21,10,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996,67.3605,116.5789,97.0902,67.0266,110.0055,94.1936,1,2003-1266-1281
5,4,203.3622028,350.3430601,2,4,0,0,0,0,64,30,163,82,22,9,22,9,2,4,2,3,0,0,77,23,206,104,24,6,24,6,48.0303,38.5034,76.0582,11.5809,42.7696,36.6609,68.7279,11.4394,35.7664,26.254,60.8506,56.8606,0.1005,0.094,54.1054,36.6352,72.471,8.9286,41.5179,30.9179,70.8397,7.2602,35.4713,35.6692,66.9383,53.7291,0.1046,0.0838,70.9801,116.4151,99.2866,69.3946,112.7263,90.3251,1,2003-1323-1228
